x,y,label
-0.98733675,3.2293859,0
-0.9495483,-4.426218,0
-8.143298,-1.6288258,0
-4.0331087,16.697416,4
2.5945182,6.8343935,0
-5.8605237,0.5908698,4
-3.3455236,2.0869071,0
-1.3458406,16.375217,0
-4.675772,-4.6180325,4
-0.32662225,17.995745,0
-0.6619503,9.760979,0
-1.7814028,11.520784,0
-7.777654,-1.8746675,0
2.2807822,6.0961375,4
2.6589885,6.789567,0
11.756335,-7.4210644,4
-5.8651276,13.800085,0
2.4770336,18.309374,0
14.021301,10.278464,0
-4.185784,14.354995,0
-0.98795235,17.295895,0
4.09462,-5.692334,0
-1.1593932,10.3879795,0
-4.9645185,14.84476,0
1.9080956,5.374544,4
-5.3968287,15.31664,0
2.5378788,19.572432,4
5.5781355,-10.324193,0
-5.4483933,14.905259,0
1.5541418,9.051107,0
-8.008433,-1.6922343,4
6.827681,-11.441989,4
-7.6721582,-0.724894,0
0.9030127,5.9670286,0
-4.8922863,15.927891,0
-6.9446898,-3.7858396,0
9.621569,-10.137737,4
-2.7950501,11.100135,0
-8.507499,-2.0017552,0
0.33616352,17.78638,0
-4.0336423,13.21953,0
2.5555048,7.669207,0
-7.6986084,-0.31652355,0
-5.4334407,13.690526,0
2.846179,7.2977805,4
-4.983254,14.118934,0
-5.1093674,14.827282,4
-1.7991682,11.561241,0
1.8698242,5.4341216,0
2.0277984,7.3263884,0
3.531708,20.231678,0
-3.1656868,10.693937,0
-3.0176191,16.848097,0
12.265128,2.571104,4
1.9723427,6.9437656,0
-7.9392104,-2.198845,0
-0.56505084,3.7642677,0
0.5501883,10.125919,0
2.6899543,6.1432934,0
1.5562718,7.7690897,0
9.240729,-10.448948,0
-4.729819,13.58155,0
-1.8843926,16.968697,0
-1.3230135,16.400288,0
0.0831478,-0.10894141,0
-3.5024688,1.8798997,0
12.09507,-0.95428044,0
-1.9602139,-4.6959696,0
-1.286771,16.458336,0
6.112476,-10.2597885,0
-4.121387,12.620444,0
-2.5690637,16.79571,0
-1.0772803,17.48217,0
-5.2302856,13.057807,0
-6.1393986,-4.0873837,0
-0.9835277,-4.478326,0
-4.0391574,16.617607,0
-4.9520288,12.04059,4
6.503474,-11.009163,0
2.60876,19.607334,0
7.0441937,-11.306722,4
-0.05032886,3.9498954,4
-4.0112624,13.312063,0
1.5263159,9.123905,0
-2.5606573,-4.425352,0
-6.9807305,0.07549092,0
-4.536591,14.976021,0
3.6048338,20.02085,4
-5.246375,-4.322383,0
-5.889166,14.042423,0
-2.341961,17.322128,0
-6.8181624,-0.080722496,0
0.47125334,17.62586,0
2.3758626,7.3110695,4
3.2830586,19.96654,0
-3.3895621,16.858725,0
-0.14936742,0.11355175,0
2.809574,6.5577955,0
11.142043,-8.048332,0
-0.84009594,18.226004,0
13.483846,9.523126,0
-1.7271298,3.1097624,0
-3.505306,16.987335,0
-3.0141995,10.743045,0
10.473807,-9.144753,0
-2.0994058,10.366056,0
1.2984332,9.529033,4
-1.9445455,2.7403498,0
-4.9380307,12.202443,0
-1.5002981,16.463518,0
-0.8682418,18.224981,4
3.4183538,20.086645,0
-5.485795,13.271118,0
1.89116,6.6396527,0
-2.5895689,-4.42388,0
-4.8364573,12.147234,4
-7.7923813,-1.9965131,4
-4.8121066,16.53036,0
0.6140541,10.659427,0
4.4852576,-5.7010937,0
1.3015366,4.491552,0
2.0565608,18.118513,0
-3.8592005,16.009928,0
1.7298878,8.136478,0
1.692955,8.274125,0
2.0338094,18.20223,0
2.3347135,8.333168,4
-4.6243057,15.695354,0
1.722926,6.4965134,0
-1.7810378,17.566074,0
-1.8064256,17.008116,0
4.412711,-5.8414702,0
-5.330627,12.863828,4
-5.2255683,13.158171,0
-5.3844695,14.345395,4
0.23835386,3.6096015,0
-3.2976995,11.562849,0
4.9289584,-9.169288,4
2.4369338,8.727564,0
1.0166968,6.0836606,0
3.0370724,-4.3077664,0
-4.570064,-4.765604,0
-4.162849,16.972446,0
-0.35947144,10.074227,0
-3.0150235,2.3345084,4
1.681163,17.981913,0
2.0597842,9.181649,0
-2.4392385,11.7228365,0
0.4457206,-3.989155,0
-4.601541,1.2339004,0
3.826156,-4.9302163,0
-2.6772652,16.787216,0
-8.357675,-2.96382,0
-2.550143,17.234375,0
-5.674662,0.625987,0
-1.6091338,10.155135,0
10.400182,-9.255482,0
1.3924648,4.6728244,0
0.060384326,-0.0893293,0
-0.9191009,9.784011,0
12.143014,1.9402717,0
1.4261062,19.189629,0
-1.7088573,11.4439,0
3.3968532,20.129656,0
-5.582988,0.60373306,0
-4.0540724,16.524439,0
-6.82652,-4.581917,4
-8.485238,-1.1202366,0
-4.5284467,1.066581,0
-4.2887425,13.703328,0
2.665152,6.139109,0
-4.0871334,12.537222,0
1.6876231,7.889278,4
-3.2619727,16.48646,0
-0.44665396,-3.9918857,0
11.6018715,-7.5806675,0
-3.8326867,16.509386,0
-1.5228163,3.3007913,0
4.9775686,-6.610457,0
-4.890843,11.950663,0
0.71004725,3.9768715,0
1.5901875,6.9889717,0
2.3102064,-4.031623,4
-5.477713,14.347524,0
3.0868757,19.287167,0
2.101625,18.245749,0
7.4123745,-10.838634,0
-1.6456144,3.1105835,0
-3.366225,-4.861082,0
-2.1286938,-4.68774,0
-0.54684097,17.956469,0
11.908638,-1.3909533,0
-3.0269785,16.92544,0
2.7104971,-4.1774793,4
-3.0861564,11.780578,0
0.5721831,8.115061,0
2.1068456,5.7974367,0
-3.613242,1.9259995,0
2.214989,18.26093,4
0.057487328,-0.080835,0
-5.227525,14.356909,0
-4.9956207,-4.6690955,0
12.656968,6.996512,0
0.07838783,-0.103624545,0
12.248058,1.6160115,4
-5.408635,13.630024,0
-5.005784,12.26227,0
-3.9926643,15.953505,0
1.6835607,7.8469296,0
12.331989,3.7240124,0
-0.5244414,9.626447,0
13.47741,9.519091,0
1.344576,17.759666,4
2.3915944,8.783582,0
0.045450028,-0.07939159,0
-6.893252,-3.790359,4
0.09234242,18.231127,0
-7.382967,-0.52395725,0
-4.858593,15.958482,0
-6.662538,-4.6517577,0
-5.715378,13.538532,0
8.912617,-10.32634,0
0.6309188,7.877359,0
5.979326,-10.312312,0
1.6511992,9.417381,4
-1.787707,10.494968,0
2.423795,8.705589,0
0.6600619,7.8401394,0
-1.7971725,17.716429,0
5.902992,-10.504,0
1.0163192,6.1600356,0
-5.091057,14.666289,4
3.1172593,19.743547,0
-6.0040507,0.5707796,0
-0.88556576,10.880289,0
-6.4496346,-4.536359,0
-3.0265756,10.724982,4
1.6103982,6.017958,4
0.81098723,7.8516006,0
-4.5188847,1.1799642,0
0.29981467,4.9122887,0
0.22775194,4.049066,4
-2.4331236,11.464262,0
1.0875287,-4.114176,0
-1.3947426,9.88384,0
2.3982434,8.527618,0
10.694134,-8.908047,0
-5.177596,-4.457149,4
-0.33022618,0.32971928,0
-5.7617106,0.81767505,0
-3.7805405,16.006916,0
-1.1170038,9.825758,0
-4.5169406,12.812798,0
0.08950913,4.191511,0
3.7022045,20.16783,0
0.5717749,17.482416,0
3.421316,20.101473,0
4.9235635,-9.514612,4
1.9286082,19.337416,0
2.435507,7.3675966,0
-1.0655252,18.178038,0
-2.6444573,-4.4055567,0
2.1959767,7.2731237,4
11.954256,-1.8475143,0
11.49582,-6.7501373,4
0.67147326,17.343441,4
-3.0105634,2.286353,0
-0.8787287,18.057102,0
1.2864975,5.551189,4
1.1123095,18.93852,0
9.966512,-9.688055,0
0.423896,17.26032,4
-1.5629036,17.101604,0
-1.3781481,10.306113,0
11.953367,-7.241699,4
-3.8883464,13.064498,4
-1.4090322,11.208891,0
-2.0667825,10.586475,0
0.98733485,8.394758,0
-7.3275175,-3.7894807,0
7.3856373,-10.928594,0
2.0055935,5.783458,0
-3.729458,1.9556458,0
2.688563,6.321006,0
-4.8938856,0.75977504,0
-0.47405756,9.229296,0
-0.21774189,0.20954764,0
-2.5973077,2.2123878,0
-3.9039412,15.09076,0
1.3121283,9.344248,0
1.0605453,8.45673,0
7.1144676,-11.053414,0
-1.014826,3.2449675,0
6.806114,-11.415832,0
-0.15835285,0.11275383,0
-0.1659768,10.048272,0
1.9617156,9.223974,0
0.12961127,-0.1533732,0
1.6757426,9.074645,4
-4.8508215,15.756946,0
2.9860127,19.72069,4
-0.7578007,9.452509,0
-5.4597764,15.031357,4
0.04427222,17.791716,0
-7.115384,-0.20366494,0
0.66860694,9.38708,0
-3.9554765,16.142569,0
5.722462,-10.357861,0
0.64771324,18.217022,0
7.138303,-10.624624,0
2.2870164,18.450413,4
-1.81134,10.499725,0
-1.7493236,9.989041,0
-5.8710012,13.695505,0
-7.7682,-0.74080324,0
-2.4183383,16.649853,0
-4.6846514,15.6530695,0
0.24458364,3.6295722,0
-2.4103315,17.347033,0
-2.3830068,16.576153,0
2.0215197,8.225968,0
6.4893246,-11.102,4
-2.2323127,11.304199,0
12.27614,2.8109374,4
5.87738,-10.001387,0
0.16057524,17.270061,0
2.4777887,19.557373,0
11.764698,-7.0373654,4
4.7323427,-6.358079,0
0.47671273,-4.0671773,4
-5.5356846,15.824793,0
-7.27973,-3.6856306,4
3.2898915,19.954079,0
-1.4003218,18.045057,0
-0.6704249,9.719228,4
0.35544237,-4.405552,4
0.21588689,4.3717566,0
-1.2829787,16.372759,0
-3.1678855,16.880997,0
14.52734,10.81064,0
-4.460605,-4.6677814,0
-1.8128129,17.652716,0
-2.10952,11.445451,0
-6.913865,-3.7310464,0
-7.709207,-1.4781514,0
-0.30607212,17.936323,0
0.57520807,9.453581,0
-5.0487432,1.1142294,4
0.8772253,9.546534,0
-5.880933,0.69485223,0
2.4734454,18.305775,0
-4.4738584,15.671376,0
-5.4899125,15.729969,0
4.9231462,-7.6849923,0
11.81097,-7.0062327,0
-3.5415082,16.688562,0
4.758372,-6.767853,4
8.820116,-10.389308,0
-3.9489787,16.024673,4
-1.5510364,10.615239,4
-5.785767,0.7391111,0
-5.5345044,15.7643385,4
0.030631417,10.506936,0
-5.2398753,1.2142646,0
-3.7882757,1.9291788,0
-1.7609838,9.94083,0
-1.1941657,10.349317,0
2.2166166,18.2681,0
-4.780364,15.6486025,0
6.1318946,-10.358571,0
1.6940732,7.9032226,0
-0.46711326,9.250887,0
4.3122764,-6.45468,0
2.5851989,18.740133,4
1.7792062,-4.175885,0
-3.3868983,1.7967366,4
1.141851,4.300415,0
-2.4753194,16.594212,0
-8.089346,-0.21791372,0
3.1794155,19.681108,0
0.51385474,-4.1758704,0
-2.8955476,1.987223,0
1.289137,5.3511066,0
5.58399,-10.382654,0
-6.221819,-4.548573,4
-1.5343175,16.368755,0
-1.9989194,2.7271025,0
-5.667175,14.7661085,0
2.028875,5.9075084,0
2.2623177,9.103885,0
-4.5234313,16.377132,0
-5.3911734,14.2676,0
-1.9520613,10.124514,0
-5.521005,15.833229,0
-6.727037,0.2200797,0
16.78338,12.23766,0
-8.621851,-1.8155636,0
-2.067415,10.384696,4
-0.9160222,18.08375,0
1.4087956,-3.6885726,0
-3.2195399,11.306029,0
2.619836,18.506704,0
0.99652195,-4.2664165,0
-6.969684,-0.23909466,0
-1.5162424,17.962492,0
1.3968146,-3.7527528,4
2.901019,7.487912,0
-3.9246867,13.029624,0
2.1288369,19.428984,0
-1.024848,17.274155,0
-4.831364,0.6528016,0
-0.428788,18.122374,0
12.0308075,-1.0562433,0
-2.8647375,17.065275,0
-3.9656172,17.035889,0
-3.143073,10.693985,0
2.8837752,-4.326567,0
-0.21941957,17.45289,0
-4.890138,-4.853915,0
-4.0547,16.651781,4
0.35953307,4.085044,0
-1.0532796,10.710178,0
5.3713226,-10.091733,0
-5.327578,-4.2843947,0
-6.5143957,-4.1759157,0
-3.8492856,13.18442,0
3.1983275,19.422781,0
1.9783186,5.5994797,4
-4.4754715,11.85435,0
-5.5020385,0.56298536,0
-3.1473863,11.894803,0
9.800362,-9.981492,0
11.376285,-6.7230573,0
-3.8423176,13.115894,0
1.5168177,18.051773,4
-4.8526134,11.926923,0
-0.044820394,0.0026648063,0
-7.657771,-0.18825115,0
-2.1277761,17.402594,4
-5.0825815,1.2986993,0
11.99873,-1.9794176,0
-1.0728742,10.340921,0
1.5685213,8.391524,0
1.506387,-3.624803,0
-2.0636094,-4.619955,0
-7.8069735,-3.3903034,0
-2.5679772,-4.590799,0
3.7902412,20.4854,0
-2.8846219,17.069777,0
1.9266735,6.735676,0
-4.2363615,14.413347,4
-5.8386397,13.860514,0
-5.327537,-4.1528044,0
-5.063071,12.356041,0
-4.9581547,15.819789,0
1.9153817,7.744646,0
-7.372353,-0.59093165,0
-4.989944,16.462116,0
5.7611732,-10.415352,0
-1.3952242,18.05244,0
11.629746,-6.695129,4
0.09839284,9.835703,0
-2.8307333,17.077332,4
1.4659649,17.697895,0
-8.067732,-0.8663739,0
-8.542401,-1.3372271,0
-4.8463926,14.257555,0
14.579852,10.874247,0
1.4575387,-3.7409983,0
-4.4110603,1.3151989,0
4.1769953,-5.981736,0
3.7979321,20.477982,0
-3.9633045,11.687746,0
-8.443453,-1.7977368,0
-4.8460073,-4.64871,0
2.8912408,-4.2147846,0
0.47666386,17.580639,4
-3.6239731,11.75648,4
1.5475892,5.403773,4
2.2253804,6.1793156,0
1.8913817,6.5772038,0
12.469087,4.8862567,0
0.8825503,5.9264164,0
-1.530739,3.293889,0
-1.8616873,2.8112593,0
2.3202453,-4.2122426,4
-3.5545266,16.722101,0
2.8166316,19.114391,4
-5.437159,15.337618,0
9.848177,-9.712299,0
-2.5493884,-4.3874674,0
-0.802592,9.500345,0
12.143521,-6.6506786,4
1.3012941,5.0767617,0
-2.0910726,17.454624,0
11.363816,-6.6008263,0
-8.37107,-0.6829205,0
-2.909958,-4.6575685,0
2.5084243,19.542772,0
-2.7825568,17.047123,0
-2.5099385,2.3671465,0
1.0900382,8.645167,0
-0.29461715,-4.364053,0
-5.4218698,1.1113408,0
12.067402,-2.7481012,0
0.9682188,6.0464635,0
2.4494581,18.278818,0
1.6014689,17.793919,0
-0.31018466,9.840131,4
5.647429,-9.757393,4
-4.8324537,16.588806,4
1.2962227,8.7731,0
5.239778,-8.820606,0
2.0550182,-4.0257525,0
-5.4930663,14.62918,0
-8.401756,-1.8273782,0
-1.456324,17.132923,0
-4.3805146,15.496465,0
-1.0020248,17.267076,0
3.1823108,19.699059,0
0.57137805,10.688805,4
-6.8521066,0.22938849,0
4.6227627,-6.094417,0
1.17943,-4.243637,0
-4.179572,16.494553,4
-0.039426398,4.1449947,0
2.5845032,18.386978,0
-0.17326052,3.230206,0
5.235942,-8.752913,0
2.4629889,18.298496,0
12.550855,5.9871316,0
-5.71876,13.577429,0
3.1364853,-4.4166164,0
7.122942,-10.656814,0
-0.17876807,4.1225996,4
-0.29222944,3.2633376,0
-5.1833644,1.2755469,4
0.2617658,10.768686,0
-1.7803655,17.720541,0
-6.7074585,-3.993036,0
12.862863,8.325958,0
-5.6376114,-4.9846783,0
2.6264656,18.884771,0
-0.8612782,18.203627,0
4.799391,-8.4242325,0
0.097755864,-0.12243722,0
0.08251628,4.327372,0
11.898833,-1.7941215,0
11.6815195,-8.02785,4
4.8361764,-7.31264,4
-3.8283627,-4.692452,0
-4.863159,16.086996,0
-4.3494344,12.842717,0
-4.035349,11.7233305,0
-4.5498824,1.0677769,0
-5.943364,13.993913,0
-1.5275925,-4.3462124,0
-5.029421,-4.859525,0
-7.535443,-0.9874306,0
0.06277391,-0.09906665,0
2.3111036,9.077664,0
1.373972,17.860394,0
-4.546467,15.198994,0
-4.2298126,16.900005,0
-7.435404,-0.6910347,0
-1.7897077,17.69036,0
-2.2510586,11.373614,4
-4.1480346,14.308415,0
1.8108556,7.6983643,4
-4.970689,0.56647307,0
-3.5617917,-4.86871,0
3.2937894,-4.530319,0
6.505284,-11.136525,0
12.122682,-2.0972362,0
-3.9629338,16.067146,0
-4.1532187,14.120973,0
-4.272529,14.4166355,0
17.30045,12.435353,0
-5.8127074,13.910058,0
1.6104847,7.7773886,0
-2.572886,11.795457,0
2.5245366,18.928,0
-3.7943554,12.845906,4
-0.16041464,17.574627,0
-6.4559155,-4.447259,0
-3.807841,12.198317,4
7.157073,-10.685744,0
1.6128292,7.996947,0
-5.494681,15.891665,4
12.2032385,-2.0115805,0
-7.8864365,-3.1854315,4
2.2227972,18.296658,0
-8.5176,-2.265555,0
-4.452695,14.952803,0
3.8002217,20.452173,0
-2.2901528,2.3357136,4
-3.507762,16.0746,0
-2.1522186,2.3989115,0
-3.7745638,12.670419,0
-1.3942502,9.964748,0
-3.54904,16.71557,0
-4.6868124,11.892587,0
7.0901413,-11.052355,4
-1.1238441,17.15747,0
0.6127701,10.647149,0
-4.170668,16.52397,0
-4.861733,16.51435,0
0.7607839,17.36165,0
0.06583872,17.346647,0
0.13512132,10.282208,0
2.4309142,7.525783,4
-3.8189144,12.512119,0
-1.3122506,16.44351,4
1.9508611,7.004822,4
-4.3066883,13.738201,0
-0.5225533,17.991703,0
-7.409717,-3.6714473,4
-0.30396762,-4.402561,0
-0.9691542,10.159632,0
2.7877986,-4.141546,0
12.827557,7.9653373,0
-4.058583,16.87203,0
-3.7597785,13.165205,0
3.1464186,-4.413073,0
1.3050445,8.9943495,0
-4.925196,16.483992,0
-4.7339263,14.161836,4
-8.037049,-2.0665414,0
-5.5083404,1.094403,0
-4.8868656,16.606396,0
-0.7810331,-4.3674192,0
-6.216794,-4.0901856,0
-0.10957013,17.487196,0
-7.1490664,-3.6704376,0
-7.900499,-2.701806,0
0.943009,7.489489,0
-6.428994,-4.163661,0
-4.888126,16.581379,0
0.65756744,18.3402,0
8.803708,-10.5209055,0
11.937273,-0.15406689,4
-5.1493444,-4.787073,0
-7.8016324,-2.1563497,0
2.0756443,5.796938,0
0.94599384,8.617059,0
-2.216919,2.4308715,0
0.6029982,9.421367,0
11.400166,-6.7748833,0
12.178921,-6.6545086,4
-3.5270324,16.767027,4
1.6633176,18.061098,0
-0.60176516,9.741076,0
-0.81535614,9.59003,0
4.76856,-6.680361,0
0.40162197,17.68234,0
2.0578413,7.283079,0
2.7626636,6.1663117,0
7.382018,-11.152213,4
2.780448,6.774663,0
3.7970011,20.450191,0
0.5464668,18.222445,0
-2.6923642,17.158516,0
-8.3047,-2.3539584,0
2.0205138,19.36434,0
1.67164,19.265493,0
1.1423374,17.575247,0
-0.75324076,18.146063,0
2.9979813,19.1594,0
-7.1807947,-0.3712654,0
-1.9780625,11.537903,0
-5.934444,13.976546,0
-1.8897152,-4.39394,4
0.27208534,4.613979,0
1.9176021,5.3080935,0
5.238178,-10.050067,4
1.9895488,5.976483,0
8.679451,-10.526732,0
-0.030895624,10.463985,0
2.3180459,8.463889,4
-3.5926292,11.51538,0
-8.143447,-2.2676754,0
-6.24264,0.37051746,0
-4.8652596,16.453817,0
-5.358253,15.138658,0
-3.7398646,11.790753,0
-5.27407,15.57454,0
1.6421028,17.885874,0
-4.3571644,15.452409,0
-4.191605,13.049421,0
0.4500267,17.428034,0
-3.999605,14.758414,0
1.0236101,18.852089,0
7.3154287,-10.881061,0
-4.8528323,14.445092,0
0.4364823,4.9435935,0
-6.550749,-4.0958667,0
-8.048039,-0.15588382,0
1.0809536,4.5128493,0
-0.1791913,-4.5404963,0
-0.38361204,0.44259983,0
3.7897286,20.409742,0
-2.9747174,2.1844347,0
3.0754595,19.236704,0
-5.832171,0.3030743,4
12.001405,-2.0494642,0
1.0905193,9.643394,0
0.04702265,-0.07011855,0
-5.024178,12.235403,0
2.7358882,6.172829,0
4.825212,-8.829455,0
-2.069669,10.551359,0
1.2050333,8.865393,0
